PRIMARY_SAMPLE_UNIT,latitude,longitude,YEAR,REGION,COVER_CAT_NAME,HARDBOTTOM_P,group,MONTH,DAY,annual_dhw,distance_to_thermal_km
2189.0,24.58264,-82.89167,2018,Tortugas,Montastraea cavernosa,3.0,Other,,,0.0,1.8867151690943489
2189.0,24.58264,-82.89167,2018,Tortugas,Palythoa spp,3.0,Other,,,0.0,1.8867151690943489
2189.0,24.58264,-82.89167,2018,Tortugas,Peysonnellia,2.0,Other,,,0.0,1.8867151690943489
2189.0,24.58264,-82.89167,2018,Tortugas,Rhodophyta cru. spp,2.0,Other,,,0.0,1.8867151690943489
2189.0,24.58264,-82.89167,2018,Tortugas,Siderastrea siderea,1.0,Other,,,0.0,1.8867151690943489
2189.0,24.58264,-82.89167,2018,Tortugas,Porifera spp,7.0,Other,,,0.0,1.8867151690943489
2189.0,24.58264,-82.89167,2018,Tortugas,Turf Algae Free of Sediment,1.0,Other,,,0.0,1.8867151690943489
2189.0,24.58264,-82.89167,2018,Tortugas,Turf Algae with Sediment,11.0,Other,,,0.0,1.8867151690943489
2341.0,24.59551,-82.88401,2018,Tortugas,Bare Substrate,4.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Cyanophyta spp,2.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Dictyota spp,19.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Gorgonians,16.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,MacroOtherCalcareous,4.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,MacroOtherFleshy,21.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Millepora spp,1.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Orbicella faveolata,1.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Peysonnellia,2.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Porites astreoides,1.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Rhodophyta cru. spp,1.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Siderastrea siderea,1.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Porifera spp,12.0,Other,,,0.0,2.455084625021796
2341.0,24.59551,-82.88401,2018,Tortugas,Turf Algae with Sediment,4.0,Other,,,0.0,2.455084625021796
2337.0,24.59526,-82.88601,2018,Tortugas,Bare Substrate,6.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,Cyanophyta spp,1.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,Dictyota spp,33.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,Encrusting gorgonian,6.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,Halimeda spp,6.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,MacroOtherCalcareous,2.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,MacroOtherFleshy,2.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,Millepora spp,2.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,Orbicella faveolata,3.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,Rhodophyta cru. spp,3.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,Porifera spp,5.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,Stephanocoenia intersepta,1.0,Other,,,0.0,2.5120727395206788
2337.0,24.59526,-82.88601,2018,Tortugas,Turf Algae with Sediment,5.0,Other,,,0.0,2.5120727395206788
2264.0,24.61679,-82.86564,2018,Tortugas,Bare Substrate,0.0,Other,,,0.0,1.3153271622840652
2264.0,24.61679,-82.86564,2018,Tortugas,Cyanophyta spp,3.0,Other,,,0.0,1.3153271622840652
2264.0,24.61679,-82.86564,2018,Tortugas,Encrusting gorgonian,3.0,Other,,,0.0,1.3153271622840652
2264.0,24.61679,-82.86564,2018,Tortugas,MacroOtherFleshy,1.0,Other,,,0.0,1.3153271622840652
2264.0,24.61679,-82.86564,2018,Tortugas,Madracis decactis,2.0,Other,,,0.0,1.3153271622840652
2264.0,24.61679,-82.86564,2018,Tortugas,Montastraea cavernosa,5.0,Other,,,0.0,1.3153271622840652
2264.0,24.61679,-82.86564,2018,Tortugas,Scolymia cubensis,1.0,Other,,,0.0,1.3153271622840652
2264.0,24.61679,-82.86564,2018,Tortugas,Porifera spp,5.0,Other,,,0.0,1.3153271622840652
2264.0,24.61679,-82.86564,2018,Tortugas,Stephanocoenia intersepta,1.0,Other,,,0.0,1.3153271622840652
2264.0,24.61679,-82.86564,2018,Tortugas,Turf Algae with Sediment,9.0,Other,,,0.0,1.3153271622840652
2260.0,24.6201,-82.86237,2018,Tortugas,Cyanophyta spp,11.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Dictyota spp,12.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Encrusting gorgonian,8.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Gorgonians,4.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Lobophora spp,8.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,MacroOtherFleshy,13.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Madracis decactis,1.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Montastraea cavernosa,19.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Orbicella franksi,7.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Porites astreoides,2.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Rhodophyta cru. spp,3.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Siderastrea siderea,6.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Porifera spp,5.0,Other,,,0.0,1.3888065437151071
2260.0,24.6201,-82.86237,2018,Tortugas,Turf Algae with Sediment,1.0,Other,,,0.0,1.3888065437151071
2262.0,24.64747,-82.83515,2018,Tortugas,Bare Substrate,6.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Cyanophyta spp,3.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Dictyota spp,26.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Gorgonians,8.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Halimeda spp,2.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Lobophora spp,3.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,MacroOtherCalcareous,4.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,MacroOtherFleshy,6.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Manicina areolata,1.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Peysonnellia,1.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Rhodophyta cru. spp,2.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Siderastrea siderea,1.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Porifera spp,2.0,Other,,,0.0,2.7007884637852224
2262.0,24.64747,-82.83515,2018,Tortugas,Turf Algae with Sediment,6.0,Other,,,0.0,2.7007884637852224
2165.0,24.62478,-82.83515,2018,Tortugas,Acropora cervicornis,1.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Bare Substrate,0.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Cyanophyta spp,3.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Dictyota spp,33.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Gorgonians,33.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,MacroOtherFleshy,1.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Millepora spp,4.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Other species,1.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Palythoa spp,2.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Porites astreoides,1.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Rhodophyta cru. spp,2.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Porifera spp,1.0,Other,,,0.0,1.0258146052578856
2165.0,24.62478,-82.83515,2018,Tortugas,Turf Algae with Sediment,17.0,Other,,,0.0,1.0258146052578856
2246.0,24.63071,-82.81331,2018,Tortugas,Bare Substrate,4.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,Dictyota spp,25.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,Gorgonians,10.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,Lobophora spp,1.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,MacroOtherCalcareous,5.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,MacroOtherFleshy,31.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,Millepora spp,4.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,Other species,1.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,Porites porites,1.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,Rhodophyta cru. spp,3.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,Porifera spp,4.0,Other,,,0.0,1.341811109279154
2246.0,24.63071,-82.81331,2018,Tortugas,Turf Algae with Sediment,2.0,Other,,,0.0,1.341811109279154
2238.0,24.63762,-82.8067,2018,Tortugas,Bare Substrate,6.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,Cyanophyta spp,1.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,Dictyota spp,39.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,Gorgonians,6.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,MacroOtherCalcareous,3.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,MacroOtherFleshy,5.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,Millepora spp,1.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,Palythoa spp,1.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,Porites astreoides,1.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,Rhodophyta cru. spp,2.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,Porifera spp,3.0,Other,,,0.0,2.3221411027842813
2238.0,24.63762,-82.8067,2018,Tortugas,Turf Algae with Sediment,3.0,Other,,,0.0,2.3221411027842813
2666.0,24.64725,-82.7927,2018,Tortugas,Bare Substrate,2.0,Other,,,0.0,3.05304159512955
2666.0,24.64725,-82.7927,2018,Tortugas,Cyanophyta spp,5.0,Other,,,0.0,3.05304159512955
2666.0,24.64725,-82.7927,2018,Tortugas,Dictyota spp,13.0,Other,,,0.0,3.05304159512955
2666.0,24.64725,-82.7927,2018,Tortugas,Encrusting gorgonian,2.0,Other,,,0.0,3.05304159512955
2666.0,24.64725,-82.7927,2018,Tortugas,Gorgonians,4.0,Other,,,0.0,3.05304159512955
2666.0,24.64725,-82.7927,2018,Tortugas,MacroOtherCalcareous,2.0,Other,,,0.0,3.05304159512955
2666.0,24.64725,-82.7927,2018,Tortugas,MacroOtherFleshy,30.0,Other,,,0.0,3.05304159512955
2666.0,24.64725,-82.7927,2018,Tortugas,Porites astreoides,1.0,Other,,,0.0,3.05304159512955
2666.0,24.64725,-82.7927,2018,Tortugas,Rhodophyta cru. spp,1.0,Other,,,0.0,3.05304159512955
2666.0,24.64725,-82.7927,2018,Tortugas,Porifera spp,4.0,Other,,,0.0,3.05304159512955
2666.0,24.64725,-82.7927,2018,Tortugas,Turf Algae with Sediment,19.0,Other,,,0.0,3.05304159512955
2316.0,24.63982,-82.96483,2018,Tortugas,Agaricia agaricites,1.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Bare Substrate,4.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Cyanophyta spp,3.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Encrusting gorgonian,1.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Gorgonians,1.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Lobophora spp,27.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Montastraea cavernosa,14.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Mycetophyllia aliciae,1.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Other species,1.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Rhodophyta cru. spp,0.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Porifera spp,2.0,Other,,,0.0,1.9425611624327268
2316.0,24.63982,-82.96483,2018,Tortugas,Turf Algae with Sediment,30.0,Other,,,0.0,1.9425611624327268
2315.0,24.64001,-82.9602,2018,Tortugas,Bare Substrate,1.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Cyanophyta spp,2.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Dictyota spp,3.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Gorgonians,1.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Lobophora spp,6.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,MacroOtherFleshy,30.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Montastraea cavernosa,5.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Orbicella faveolata,1.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Orbicella franksi,2.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Porites astreoides,1.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Rhodophyta cru. spp,1.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Porifera spp,11.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Stephanocoenia intersepta,2.0,Other,,,0.0,2.2417236921108747
2315.0,24.64001,-82.9602,2018,Tortugas,Turf Algae with Sediment,17.0,Other,,,0.0,2.2417236921108747
2281.0,24.66235,-82.93566,2018,Tortugas,Bare Substrate,1.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Cyanophyta spp,3.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Dictyota spp,1.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Dichocoenia stokesii,1.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Gorgonians,8.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Lobophora spp,1.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Madracis decactis,2.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Montastraea cavernosa,11.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Orbicella faveolata,8.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Siderastrea siderea,3.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Porifera spp,2.0,Other,,,0.0,1.771759537455162
2281.0,24.66235,-82.93566,2018,Tortugas,Turf Algae with Sediment,37.0,Other,,,0.0,1.771759537455162
2777.0,24.66252,-82.92735,2018,Tortugas,Bare Substrate,5.0,Other,,,0.0,1.4081652348952418
2777.0,24.66252,-82.92735,2018,Tortugas,Cyanophyta spp,12.0,Other,,,0.0,1.4081652348952418
2777.0,24.66252,-82.92735,2018,Tortugas,Dictyota spp,25.0,Other,,,0.0,1.4081652348952418
2777.0,24.66252,-82.92735,2018,Tortugas,Lobophora spp,6.0,Other,,,0.0,1.4081652348952418
2777.0,24.66252,-82.92735,2018,Tortugas,Orbicella faveolata,7.0,Other,,,0.0,1.4081652348952418
2777.0,24.66252,-82.92735,2018,Tortugas,Orbicella franksi,28.0,Other,,,0.0,1.4081652348952418
2777.0,24.66252,-82.92735,2018,Tortugas,Siderastrea siderea,1.0,Other,,,0.0,1.4081652348952418
2791.0,24.69874,-82.90954,2018,Tortugas,Bare Substrate,1.0,Other,,,0.0,3.0671247204061385
2791.0,24.69874,-82.90954,2018,Tortugas,Dictyota spp,30.0,Other,,,0.0,3.0671247204061385
2791.0,24.69874,-82.90954,2018,Tortugas,Gorgonians,6.0,Other,,,0.0,3.0671247204061385
2791.0,24.69874,-82.90954,2018,Tortugas,Lobophora spp,7.0,Other,,,0.0,3.0671247204061385
2791.0,24.69874,-82.90954,2018,Tortugas,MacroOtherCalcareous,5.0,Other,,,0.0,3.0671247204061385
2791.0,24.69874,-82.90954,2018,Tortugas,MacroOtherFleshy,36.0,Other,,,0.0,3.0671247204061385
2791.0,24.69874,-82.90954,2018,Tortugas,Peysonnellia,1.0,Other,,,0.0,3.0671247204061385
2791.0,24.69874,-82.90954,2018,Tortugas,Rhodophyta cru. spp,3.0,Other,,,0.0,3.0671247204061385
2791.0,24.69874,-82.90954,2018,Tortugas,Porifera spp,6.0,Other,,,0.0,3.0671247204061385
2791.0,24.69874,-82.90954,2018,Tortugas,Turf Algae with Sediment,2.0,Other,,,0.0,3.0671247204061385
2290.0,24.70131,-82.9042,2018,Tortugas,Bare Substrate,8.0,Other,,,0.0,3.3701971779355655
2290.0,24.70131,-82.9042,2018,Tortugas,Dictyota spp,23.0,Other,,,0.0,3.3701971779355655
2290.0,24.70131,-82.9042,2018,Tortugas,Lobophora spp,9.0,Other,,,0.0,3.3701971779355655
2290.0,24.70131,-82.9042,2018,Tortugas,MacroOtherCalcareous,6.0,Other,,,0.0,3.3701971779355655
2290.0,24.70131,-82.9042,2018,Tortugas,MacroOtherFleshy,6.0,Other,,,0.0,3.3701971779355655
2290.0,24.70131,-82.9042,2018,Tortugas,Rhodophyta cru. spp,2.0,Other,,,0.0,3.3701971779355655
2290.0,24.70131,-82.9042,2018,Tortugas,Siderastrea siderea,1.0,Other,,,0.0,3.3701971779355655
2290.0,24.70131,-82.9042,2018,Tortugas,Porifera spp,7.0,Other,,,0.0,3.3701971779355655
2290.0,24.70131,-82.9042,2018,Tortugas,Turf Algae with Sediment,8.0,Other,,,0.0,3.3701971779355655
2295.0,24.71583,-82.88182,2018,Tortugas,Bare Substrate,0.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Dictyota spp,32.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Encrusting gorgonian,1.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Gorgonians,4.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Lobophora spp,8.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,MacroOtherCalcareous,3.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,MacroOtherFleshy,23.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Montastraea cavernosa,3.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Orbicella faveolata,1.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Orbicella franksi,2.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Other species,1.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Palythoa spp,1.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Pseudodiploria strigosa,1.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Siderastrea siderea,3.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Porifera spp,1.0,Other,,,0.0,1.2306681764816745
2295.0,24.71583,-82.88182,2018,Tortugas,Turf Algae with Sediment,3.0,Other,,,0.0,1.2306681764816745
2297.0,24.70942,-82.87023,2018,Tortugas,Bare Substrate,2.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Colpophyllia natans,11.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Cyanophyta spp,5.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Dictyota spp,30.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Encrusting gorgonian,8.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Gorgonians,6.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Lobophora spp,3.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,MacroOtherFleshy,1.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Millepora spp,2.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Montastraea cavernosa,3.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Rhodophyta cru. spp,2.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Siderastrea siderea,2.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Stephanocoenia intersepta,2.0,Other,,,0.0,1.799027691828296
2297.0,24.70942,-82.87023,2018,Tortugas,Turf Algae with Sediment,16.0,Other,,,0.0,1.799027691828296
9999.0,24.6802,-82.8858,2018,Tortugas,Bare Substrate,7.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Cyanophyta spp,7.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Dictyota spp,38.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Encrusting gorgonian,1.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Gorgonians,5.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Lobophora spp,7.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,MacroOtherCalcareous,4.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,MacroOtherFleshy,1.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Montastraea cavernosa,1.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Orbicella faveolata,1.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Other species,1.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Palythoa spp,4.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Rhodophyta cru. spp,3.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Siderastrea siderea,3.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Stephanocoenia intersepta,1.0,Other,,,0.0,1.2341134744879378
9999.0,24.6802,-82.8858,2018,Tortugas,Turf Algae with Sediment,4.0,Other,,,0.0,1.2341134744879378
3112.0,25.82567,-80.09768,2020,SEFCRI,Bare Substrate,2.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Cyanophyta spp,4.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Dictyota spp,21.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Encrusting gorgonian,4.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Gorgonians,4.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Halimeda spp,1.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,MacroOtherCalcareous,1.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,MacroOtherFleshy,1.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Meandrina meandrites,1.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Palythoa spp,2.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Peysonnellia,4.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Rhodophyta cru. spp,3.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Siderastrea siderea,1.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Porifera spp,12.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Turf Algae Free of Sediment,6.0,Other,,,0.0,2.2707767714476246
3112.0,25.82567,-80.09768,2020,SEFCRI,Turf Algae with Sediment,25.0,Other,,,0.0,2.2707767714476246
